2021-06-13,41430000.0,45116000.0,40543000.0,44746000.0,12435.49,-8.003861935795317,1,
2021-06-14,44746000.0,47401000.0,44400000.0,46501000.0,18922.82,-3.9221382916908776,1,
2021-06-15,46511000.0,47500000.0,45483000.0,46389000.0,10580.66,0.2623035410978048,0,
2021-06-16,46409000.0,46543000.0,44887000.0,45295000.0,10781.54,2.4003964748216937,0,
2021-06-17,45306000.0,46048000.0,44390000.0,44854000.0,10707.2,0.9976603540369928,0,
2021-06-18,44823000.0,44945000.0,42191000.0,42599000.0,15162.18,4.961738393235616,0,
2021-06-19,42588000.0,43000000.0,41364000.0,42088000.0,9403.8,1.174039635578097,0,
2021-06-20,42088000.0,42443000.0,39785000.0,41842000.0,13184.5,0.5844896407527086,0,
2021-06-21,41843000.0,42048000.0,36802000.0,37393000.0,23102.56,10.634992710847692,0,
2021-06-22,37397000.0,39068000.0,33900000.0,37784000.0,29986.87,-1.0348423670347888,1,
2021-06-23,37784000.0,40099000.0,36726000.0,39077000.0,17696.4,-3.422083421554097,1,
2021-06-24,39077000.0,40705000.0,37770000.0,40098000.0,11788.01,-2.612790132302889,1,
2021-06-25,40100000.0,40956000.0,36901000.0,37152000.0,14567.88,7.351620947630923,0,
2021-06-26,37152000.0,37999000.0,35522000.0,37629000.0,13300.24,-1.2839147286821706,1,
2021-06-27,37617000.0,40000000.0,37253000.0,39985000.0,12422.2,-6.2950261849695615,1,
2021-06-28,39985000.0,40570000.0,39188000.0,39959000.0,12722.92,0.06502438414405402,0,
2021-06-29,39971000.0,42180000.0,39810000.0,41528000.0,13195.49,-3.895324109979735,1,
2021-06-30,41528000.0,41833000.0,40010000.0,40674000.0,9199.17,2.0564438451165477,0,
2021-07-01,40663000.0,40683000.0,38668000.0,39320000.0,9130.33,3.3027568059415193,0,
2021-07-02,39320000.0,39834000.0,38288000.0,39442000.0,6427.37,-0.31027466937945064,1,
2021-07-03,39440000.0,40578000.0,38951000.0,40299000.0,4933.23,-2.1779918864097363,1,
2021-07-04,40299000.0,41643000.0,40088000.0,40948000.0,4981.52,-1.610461798059505,1,
2021-07-05,40915000.0,40948000.0,38957000.0,39506000.0,8680.72,3.4437247953073444,0,
2021-07-06,39509000.0,40650000.0,39340000.0,39814000.0,6292.9,-0.7719760054671088,1,
2021-07-07,39814000.0,40727000.0,39637000.0,39743000.0,5761.29,0.17832923092379566,0,
2021-07-08,39743000.0,39953000.0,38200000.0,39082000.0,8178.53,1.663185969856327,0,
2021-07-09,39069000.0,40070000.0,38123000.0,39820000.0,6163.1,-1.9222401392408304,1,
2021-07-10,39801000.0,40302000.0,39124000.0,39626000.0,4161.72,0.43968744503906937,0,
2021-07-11,39633000.0,40580000.0,39250000.0,40194000.0,3892.5,-1.4154870940882598,1,
2021-07-12,40194000.0,40570000.0,38850000.0,39193000.0,5361.08,2.490421455938697,0,
2021-07-13,39177000.0,39363000.0,38297000.0,38713000.0,4602.45,1.1843683794062843,0,
2021-07-14,38741000.0,38975000.0,37600000.0,38592000.0,6508.68,0.3846054567512454,0,
2021-07-15,38590000.0,39045000.0,37088000.0,37606000.0,7363.61,2.5498833894791395,0,
2021-07-16,37606000.0,38053000.0,36750000.0,37199000.0,5695.87,1.0822741051959794,0,
2021-07-17,37199000.0,37800000.0,36824000.0,37205000.0,3533.69,-0.016129465845856072,1,
2021-07-18,37205000.0,38172000.0,37000000.0,37663000.0,3688.51,-1.231017336379519,1,
2021-07-19,37663000.0,37704000.0,36500000.0,36799000.0,4208.49,2.2940286222552637,0,
2021-07-20,36799000.0,36937000.0,34820000.0,35305000.0,6998.98,4.059892931873148,0,
2021-07-21,35339000.0,38374000.0,35000000.0,38013000.0,6880.94,-7.566710999179377,1,
2021-07-22,38012000.0,38470000.0,37428000.0,37925000.0,4209.6,0.22887509207618648,0,
2021-07-23,37922000.0,39113000.0,37790000.0,39108000.0,4624.03,-3.1274721797373553,1,
2021-07-24,39113000.0,40240000.0,38919000.0,40112000.0,4969.12,-2.5541380103801807,1,
2021-07-25,40076000.0,41110000.0,39547000.0,41070000.0,4748.43,-2.4802874538377084,1,
2021-07-26,41054000.0,46800000.0,40864000.0,43001000.0,18124.95,-4.7425342232182,1,
2021-07-27,43021000.0,45506000.0,42050000.0,45409000.0,10710.88,-5.550777527254132,1,
2021-07-28,45447000.0,47494000.0,45000000.0,46350000.0,11869.72,-1.9869298303518383,1,
2021-07-29,46350000.0,46996000.0,45529000.0,45907000.0,5904.86,0.9557713052858683,0,
2021-07-30,45936000.0,48661000.0,44450000.0,48555000.0,9277.57,-5.70141065830721,1,
2021-07-31,48570000.0,48768000.0,47650000.0,47979000.0,5158.44,1.2168004941321804,0,
2021-08-01,47979000.0,49471000.0,46003000.0,46274000.0,6806.09,3.5536380499802,0,
2021-08-02,46263000.0,46788000.0,45150000.0,45451000.0,7121.33,1.7551823271296716,0,
2021-08-03,45451000.0,46150000.0,44440000.0,44969000.0,7445.82,1.0604827176519769,0,
2021-08-04,44950000.0,46038000.0,44000000.0,45718000.0,6481.94,-1.7085650723025585,1,
2021-08-05,45718000.0,47650000.0,43841000.0,47139000.0,10399.68,-3.1081849599720024,1,
2021-08-06,47099000.0,49898000.0,46250000.0,49349000.0,9456.97,-4.777171489840549,1,
2021-08-07,49342000.0,51300000.0,49000000.0,50956000.0,10988.79,-3.2710469782335534,1,
2021-08-08,50956000.0,51731000.0,50110000.0,50799000.0,8950.68,0.3081089567469974,0,
2021-08-09,50790000.0,53077000.0,49585000.0,52846000.0,10539.78,-4.048040952943492,1,
2021-08-10,52862000.0,53491000.0,51800000.0,52339000.0,9910.24,0.9893685445121259,0,
2021-08-11,52335000.0,53500000.0,52219000.0,52590000.0,10943.97,-0.48724562912009173,1,
2021-08-12,52585000.0,53395000.0,51391000.0,52079000.0,13202.59,0.9622515926595037,0,
2021-08-13,52078000.0,55313000.0,51767000.0,55146000.0,11542.24,-5.891163255117323,1,
2021-08-14,55145000.0,55742000.0,53573000.0,54812000.0,10406.46,0.6038625442016502,0,
2021-08-15,54817000.0,55166000.0,53349000.0,54636000.0,8686.55,0.33018953974132115,0,
2021-08-16,54638000.0,55704000.0,53700000.0,53863000.0,8599.29,1.418426735971302,0,
2021-08-17,53863000.0,54649000.0,52500000.0,52660000.0,9398.26,2.2334441082004344,0,
2021-08-18,52674000.0,53874000.0,51938000.0,52812000.0,14256.34,-0.2619888369973801,1,
2021-08-19,52815000.0,55050000.0,52002000.0,55017000.0,13997.12,-4.169270093723374,1,
2021-08-20,55030000.0,57910000.0,54824000.0,57683000.0,12560.5,-4.821006723605306,1,
2021-08-21,57690000.0,58280000.0,56557000.0,57553000.0,9176.9,0.23747616571329522,0,
2021-08-22,57576000.0,58000000.0,56611000.0,57681000.0,7327.18,-0.1823676531888287,1,
2021-08-23,57714000.0,58726000.0,57374000.0,57627000.0,10945.24,0.15074332051148767,0,
