2021-01-05,08:46:19,KRW-ETH,limit,1194500.0,ask,0.19844644,237044.0,
2021-01-05,00:29:42,KRW-ETH,limit,1193500.0,bid,0.79378576,947383.0,
2021-01-05,00:06:41,KRW-ETH,market,None,ask,0.81192747,None,
2021-01-04,17:39:38,KRW-ETH,market,None,ask,0.40350181,None,
2021-01-04,16:45:56,KRW-ETH,market,None,ask,0.4035018,None,
2021-01-04,13:32:07,KRW-ETH,market,None,ask,0.33510258,None,
2021-01-04,13:07:29,KRW-ETH,limit,1165000.0,bid,0.11201459,130496.0,
2021-01-04,13:00:07,KRW-ETH,limit,1170500.0,bid,0.22308799,261124.0,
2021-01-04,01:19:15,KRW-ETH,limit,1060500.0,ask,0.50041752,530692.0,
2021-01-04,00:47:21,KRW-ETH,limit,1015500.0,bid,0.50041752,508173.0,
2021-01-04,00:37:51,KRW-ETH,limit,1011000.0,ask,0.50489431,510448.0,
2021-01-04,00:33:12,KRW-ETH,limit,1003000.0,bid,0.50489431,506408.0,
2021-01-04,00:28:21,KRW-ETH,market,None,ask,0.32851196,None,
2021-01-03,22:56:04,KRW-ETH,limit,986100.0,bid,0.10078488,99383.0,
2021-01-03,10:46:01,KRW-ETH,limit,872900.0,bid,0.06969707,60838.0,
2021-01-02,23:04:29,KRW-ETH,limit,840000.0,bid,0.0724994,60899.0,
2021-01-02,22:25:30,KRW-ETH,limit,841500.0,bid,0.08553061,71974.0,
2021-01-02,12:52:54,KRW-ETH,limit,804700.0,ask,0.12292562,98918.0,
2021-01-01,10:00:18,KRW-ETH,limit,813500.0,bid,0.12292562,99999.0,
2017-12-14,16:00:10,KRW-ETH,limit,807600.0,ask,0.05014074,40493.0,
2017-12-13,17:18:38,KRW-ETH,limit,705600.0,bid,0.05014074,35379.0,
2021-08-25,11:24:16,KRW-NEO,limit,65770.0,ask,14.89646954,979740.0,
2021-08-24,23:23:21,KRW-NEO,limit,67100.0,bid,14.89646954,999553.0,
2021-08-24,18:48:04,KRW-NEO,limit,70120.0,ask,14.77570372,1036072.0,
2021-08-23,13:46:09,KRW-NEO,limit,65450.0,bid,14.36210848,940000.0,
2021-05-04,22:57:41,KRW-NEO,limit,126250.0,ask,35.07430237,4428130.0,
2021-05-04,18:12:25,KRW-NEO,limit,126550.0,bid,15.81652827,2001581.0,
2021-05-04,16:36:41,KRW-NEO,limit,126900.0,ask,12.83851606,1629207.0,
2021-05-04,14:47:06,KRW-NEO,limit,124900.0,bid,16.05136437,2004815.0,
2021-05-04,14:44:50,KRW-NEO,limit,124150.0,bid,16.04492579,1991977.0,
2021-05-04,12:52:22,KRW-NEO,market,None,ask,23.06273063,None,
2021-04-30,21:02:03,KRW-NEO,limit,108600.0,bid,23.06273063,2504612.0,
2021-04-23,04:15:32,KRW-NEO,market,None,ask,26.57676092,None,
2021-04-15,23:28:19,KRW-NEO,limit,88060.0,ask,3.40676811,299999.0,
2021-04-15,14:51:29,KRW-NEO,limit,86680.0,bid,27.07373272,2346751.0,
2018-02-09,23:42:14,KRW-NEO,limit,127750.0,ask,0.30273725,38674.0,
2018-02-09,22:52:47,KRW-NEO,limit,127050.0,bid,0.30273725,38462.0,
2018-02-07,21:11:33,KRW-NEO,limit,126000.0,ask,0.29382811,37022.0,
2018-02-07,21:02:44,KRW-NEO,limit,124150.0,bid,0.29382811,36478.0,
2018-02-07,17:52:46,KRW-NEO,limit,117250.0,ask,0.3136141,36771.0,
2018-02-07,17:46:48,KRW-NEO,limit,116500.0,bid,0.3136141,36536.0,
2018-02-07,16:52:09,KRW-NEO,limit,114950.0,ask,0.14319878,16460.0,
2018-02-07,16:48:42,KRW-NEO,limit,116500.0,bid,0.14319878,16682.0,
2017-12-06,18:35:23,KRW-NEO,limit,47000.0,ask,0.23868061,11217.0,
2017-12-06,11:46:10,KRW-NEO,limit,47710.0,bid,0.09313704,4443.0,
2021-08-24,23:04:05,KRW-MTL,limit,3490.0,ask,279.64282322,975953.0,
2021-08-24,22:53:44,KRW-MTL,limit,3510.0,ask,279.64282321,981546.0,
2021-08-24,21:13:57,KRW-MTL,limit,3630.0,bid,559.28564643,2030206.0,
2021-08-23,01:03:10,KRW-MTL,limit,3375.0,ask,173.16017316,584415.0,
2021-08-22,22:29:02,KRW-MTL,limit,3475.0,bid,173.16017316,601731.0,
2021-07-31,21:40:07,KRW-MTL,market,None,ask,1039.30755953,None,
2021-07-31,12:02:22,KRW-MTL,limit,2390.0,ask,418.41004184,999999.0,
2021-07-30,14:39:59,KRW-MTL,limit,2260.0,bid,659.59984609,1490695.0,
2021-07-30,14:05:40,KRW-MTL,limit,2260.0,bid,798.11775528,1803746.0,
2021-04-05,15:28:48,KRW-MTL,market,None,ask,125.89278826,None,
2021-04-05,13:28:39,KRW-MTL,limit,8065.0,bid,125.89278826,1015325.0,
2021-03-24,03:18:07,KRW-MTL,market,None,ask,179.79636672,None,
2021-03-24,03:09:15,KRW-MTL,market,None,ask,179.79636672,None,
2021-03-23,18:05:09,KRW-MTL,market,None,ask,359.59273344,None,
2021-03-23,18:02:16,KRW-MTL,limit,2110.0,ask,239.72848895,505827.0,
2021-03-23,09:05:42,KRW-MTL,market,None,ask,208.33755001,None,
2021-03-22,16:34:07,KRW-MTL,limit,1920.0,bid,156.65796345,300783.0,
2018-02-08,11:38:52,KRW-MTL,limit,4510.0,ask,8.11576782,36602.0,
2018-02-08,11:15:12,KRW-MTL,limit,4590.0,bid,8.11576782,37251.0,
2018-01-01,17:21:29,KRW-MTL,limit,11300.0,ask,0.51426751,5811.0,
2018-01-01,17:20:05,KRW-MTL,limit,11360.0,bid,0.51426751,5842.0,
2021-05-12,00:06:46,KRW-LTC,limit,446000.0,ask,12.2387196,5458468.0,
2021-05-12,00:03:31,KRW-LTC,limit,448650.0,bid,12.2387196,5490901.0,
2021-05-11,19:48:37,KRW-LTC,limit,445200.0,ask,5.04311024,2245192.0,
2021-05-08,23:43:51,KRW-LTC,limit,411850.0,ask,3.64342968,1500546.0,
2021-05-07,00:32:46,KRW-LTC,limit,417800.0,bid,8.68653992,3629236.0,
2021-05-06,12:03:18,KRW-LTC,market,None,ask,6.54521866,None,
2021-05-05,15:45:20,KRW-LTC,limit,408300.0,ask,3.67647059,1501102.0,
2021-05-05,12:58:25,KRW-LTC,limit,419600.0,bid,10.22168925,4289020.0,
2021-01-07,13:38:51,KRW-LTC,limit,188450.0,ask,0.85227444,160611.0,
2021-01-06,20:26:55,KRW-LTC,limit,180000.0,bid,0.85227444,153409.0,
2021-01-04,01:19:41,KRW-LTC,limit,173200.0,ask,1.50628707,260888.0,
2021-01-04,00:51:32,KRW-LTC,limit,168600.0,bid,1.50628707,253960.0,
2021-01-04,00:28:29,KRW-LTC,limit,165450.0,ask,1.23676866,204623.0,
2021-01-03,16:34:24,KRW-LTC,limit,159400.0,bid,1.23676866,197140.0,
2018-02-09,11:31:18,KRW-LTC,limit,169000.0,ask,0.22775208,38490.0,
2018-02-09,11:09:10,KRW-LTC,limit,170100.0,bid,0.22775208,38740.0,
2018-01-23,22:46:56,KRW-LTC,limit,210000.0,bid,0.2,42000.0,
2017-12-11,10:14:28,KRW-LTC,limit,180900.0,ask,0.06143423,11113.0,
2017-12-11,02:45:05,KRW-LTC,limit,174700.0,bid,0.06143423,10732.0,
2021-10-03,23:54:54,KRW-XRP,limit,1300.0,ask,759.58509294,987460.0,
2021-10-03,23:17:00,KRW-XRP,limit,1310.0,bid,759.58509294,995056.0,
2021-10-03,21:49:38,KRW-XRP,limit,1275.0,ask,952.796,1214814.0,
2021-10-02,22:19:34,KRW-XRP,limit,1260.0,ask,794.855169,1001517.0,
2021-09-07,00:59:43,KRW-XRP,limit,1570.0,ask,765.3618,1201618.0,
2021-05-24,02:21:08,KRW-XRP,limit,854.0,ask,1145.47537228,978235.0,
2021-05-24,02:05:00,KRW-XRP,limit,869.0,bid,1145.47537228,995418.0,
2021-05-20,09:21:03,KRW-XRP,market,None,ask,1237.6717932,None,
2021-05-20,00:45:54,KRW-XRP,limit,1615.0,ask,559.00621118,902795.0,
2021-05-20,00:44:03,KRW-XRP,limit,1610.0,ask,8027.00897116,12923484.0,
2021-05-20,00:43:12,KRW-XRP,limit,1605.0,bid,8797.33217503,14119718.0,
2021-05-19,17:08:11,KRW-XRP,limit,1870.0,bid,687.83068783,1286243.0,
2021-05-19,10:36:13,KRW-XRP,market,None,ask,939.52411267,None,
2021-05-19,10:35:52,KRW-XRP,market,None,ask,1879.04822535,None,
2021-05-19,03:56:11,KRW-XRP,limit,1940.0,bid,516.79586563,1002583.0,
2021-05-19,01:52:52,KRW-XRP,limit,1945.0,ask,771.20822622,1499999.0,
2021-05-18,03:47:48,KRW-XRP,limit,1870.0,bid,1336.89839572,2499999.0,
2021-05-17,21:24:41,KRW-XRP,limit,1880.0,ask,1329.78723404,2499999.0,
2021-05-17,19:09:50,KRW-XRP,limit,1885.0,bid,1711.76405835,3226675.0,
2021-05-17,19:04:01,KRW-XRP,limit,1870.0,ask,2293.63359125,4289094.0,
2021-05-17,19:03:35,KRW-XRP,limit,1880.0,ask,4587.2671825,8624062.0,
2021-05-17,17:08:16,KRW-XRP,limit,1785.0,ask,1525.1625565,2722415.0,
2021-05-17,16:45:26,KRW-XRP,market,None,ask,6484.8846295,None,
2021-05-17,16:41:35,KRW-XRP,limit,1810.0,bid,6484.8846295,11737641.0,
2021-05-17,16:39:17,KRW-XRP,limit,1790.0,ask,3277.37363811,5866498.0,
2021-05-17,16:39:00,KRW-XRP,limit,1795.0,ask,3277.37363811,5882885.0,
2021-05-17,16:37:04,KRW-XRP,limit,1785.0,bid,6554.74727622,11700223.0,
2021-05-17,12:56:57,KRW-XRP,market,None,ask,1426.31451802,None,
2021-05-17,12:46:56,KRW-XRP,limit,1650.0,ask,1426.31451802,2353418.0,
2021-05-17,07:04:09,KRW-XRP,limit,1785.0,ask,560.22408964,1000000.0,
2021-05-17,06:29:15,KRW-XRP,limit,1770.0,ask,3412.85312568,6040750.0,
2021-05-17,05:05:10,KRW-XRP,limit,1760.0,bid,2880.44386897,5069581.0,
2021-05-17,04:55:11,KRW-XRP,limit,1735.0,bid,1126.76056338,1954929.0,
2021-05-17,04:39:46,KRW-XRP,limit,1775.0,bid,1126.76056338,1999999.0,
2021-05-17,04:27:01,KRW-XRP,limit,1775.0,bid,561.79775281,997191.0,
2021-05-17,04:25:59,KRW-XRP,limit,1780.0,bid,1129.94350282,2011299.0,
2021-05-17,03:10:45,KRW-XRP,limit,1815.0,ask,3313.62857142,6014235.0,
2021-05-17,03:07:16,KRW-XRP,limit,1820.0,bid,3313.62857142,6030803.0,
2021-05-16,00:37:35,KRW-XRP,market,None,ask,3012.18625515,None,
2021-05-16,00:31:33,KRW-XRP,limit,1895.0,bid,3012.18625515,5708092.0,
2021-05-15,23:55:55,KRW-XRP,limit,1825.0,ask,6264.83543023,11433324.0,
2021-05-15,23:54:10,KRW-XRP,limit,1835.0,bid,6264.83542969,11495973.0,
2021-05-13,16:20:30,KRW-XRP,limit,1715.0,bid,303.0,519645.0,
2021-05-12,18:49:43,KRW-XRP,limit,1825.0,bid,1657.45856354,3024861.0,
2021-05-10,15:49:56,KRW-XRP,limit,1915.0,ask,1495.80726133,2864470.0,
2021-05-07,19:24:39,KRW-XRP,limit,1905.0,ask,1495.80726132,2849512.0,
2021-05-06,13:32:59,KRW-XRP,limit,2070.0,bid,1209.88236715,2504456.0,
2021-05-06,12:12:19,KRW-XRP,limit,2080.0,bid,1781.7321555,3706002.0,
2021-05-03,12:53:50,KRW-XRP,limit,1905.0,ask,760.45627376,1448669.0,
2021-04-25,21:49:52,KRW-XRP,limit,1315.0,bid,760.45627376,999999.0,
2021-04-25,20:57:03,KRW-XRP,market,None,ask,1556.42023379,None,
2021-04-25,20:54:44,KRW-XRP,limit,1315.0,bid,1556.42023346,2046692.0,
2021-04-23,12:51:07,KRW-XRP,limit,1230.0,bid,2377.04918033,2923770.0,
2021-04-20,10:42:51,KRW-XRP,market,None,ask,424.828464,None,
2021-04-20,10:37:08,KRW-XRP,limit,1560.0,bid,151.85980707,236901.0,
2021-04-20,10:36:52,KRW-XRP,limit,1555.0,bid,272.96865594,424466.0,
2021-04-12,04:26:52,KRW-XRP,limit,1795.0,ask,386.21026565,693247.0,
2021-04-12,03:42:47,KRW-XRP,limit,1780.0,bid,386.21026565,687454.0,
2021-04-10,21:12:30,KRW-XRP,market,None,ask,472.1614,None,
2021-04-07,13:13:10,KRW-XRP,market,None,ask,1484.59928315,None,
2021-04-03,20:52:04,KRW-XRP,limit,788.0,ask,714.52180095,563043.0,
2021-04-01,23:03:43,KRW-XRP,limit,688.0,bid,567.32534895,390319.0,
2021-03-22,09:25:50,KRW-XRP,limit,590.0,ask,851.78875639,502555.0,
2021-03-22,03:07:19,KRW-XRP,limit,587.0,bid,851.78875639,500000.0,
2021-03-20,00:44:28,KRW-XRP,market,None,ask,426.22074072,None,
2021-03-19,00:15:58,KRW-XRP,market,None,ask,200.0,None,
2021-03-18,07:36:40,KRW-XRP,limit,546.0,bid,40.29304029,21999.0,
2021-03-18,00:04:36,KRW-XRP,market,None,ask,51.43393928,None,
2021-03-17,23:03:43,KRW-XRP,market,None,ask,325.74828214,None,
2021-03-17,18:31:08,KRW-XRP,limit,521.0,ask,183.6926403,95703.0,
2021-03-15,17:58:19,KRW-XRP,limit,496.0,bid,100.60362173,49899.0,
2021-01-02,23:01:49,KRW-XRP,limit,253.0,ask,97.45881783,24657.0,
2021-01-02,22:26:02,KRW-XRP,limit,253.0,ask,97.45881783,24657.0,
2021-01-02,15:11:29,KRW-XRP,limit,258.0,ask,194.91763565,50288.0,
2021-01-02,13:26:30,KRW-XRP,limit,258.0,bid,389.83527131,100577.0,
2021-01-02,12:53:19,KRW-XRP,limit,258.0,ask,203.1504065,52412.0,
2021-01-01,10:01:15,KRW-XRP,limit,246.0,bid,203.1504065,49974.0,
2017-12-13,17:17:37,KRW-XRP,limit,558.0,ask,30.0,16740.0,
2017-12-13,17:10:41,KRW-XRP,limit,557.0,bid,30.0,16710.0,
2021-05-26,15:28:31,KRW-ETC,limit,97610.0,ask,29.54413784,2883803.0,
2021-05-26,15:16:09,KRW-ETC,limit,96690.0,bid,29.54413784,2856622.0,
2021-05-13,12:53:46,KRW-ETC,market,None,ask,15.54001554,None,
2021-05-13,02:03:04,KRW-ETC,limit,128850.0,bid,15.54001554,2002331.0,
2021-05-10,16:08:21,KRW-ETC,limit,153300.0,ask,18.44413919,2827486.0,
2021-05-10,15:50:35,KRW-ETC,limit,155150.0,bid,18.44413919,2861608.0,
2021-05-04,12:52:27,KRW-ETC,market,None,ask,48.32085045,None,
2021-04-30,21:01:10,KRW-ETC,limit,41380.0,bid,48.32085045,1999516.0,
2021-04-27,12:05:49,KRW-ETC,market,None,ask,39.88187516,None,
2021-04-20,10:30:46,KRW-ETC,market,None,ask,34.84056357,None,
2021-03-25,04:11:12,KRW-ETC,limit,14930.0,ask,13.21877065,197356.0,
2021-03-25,01:56:23,KRW-ETC,limit,15140.0,bid,13.21877065,200132.0,
2021-03-25,01:37:09,KRW-ETC,limit,15080.0,ask,27.12805039,409090.0,
2021-03-24,23:35:39,KRW-ETC,limit,15080.0,bid,27.12805039,409090.0,
2018-02-21,16:08:20,KRW-ETC,limit,44950.0,ask,0.80366496,36124.0,
2018-02-20,11:55:53,KRW-ETC,limit,48100.0,ask,0.80366495,38656.0,
2018-02-19,00:43:58,KRW-ETC,limit,37130.0,bid,1.60732991,59680.0,
2018-02-18,22:37:30,KRW-ETC,limit,37050.0,ask,1.61240337,59739.0,
2018-02-18,22:25:14,KRW-ETC,limit,37170.0,bid,1.61240337,59933.0,
2018-02-18,15:27:35,KRW-ETC,limit,38000.0,ask,1.5787788,59993.0,
2018-02-18,15:22:07,KRW-ETC,limit,37980.0,bid,1.5787788,59962.0,
2018-02-18,00:21:22,KRW-ETC,limit,38370.0,ask,1.64929275,63283.0,
2018-02-17,18:10:43,KRW-ETC,limit,38330.0,bid,1.64929275,63217.0,
2018-02-17,12:32:25,KRW-ETC,limit,38590.0,ask,1.65923976,64030.0,
2018-02-17,02:53:19,KRW-ETC,limit,38540.0,bid,0.82880199,31942.0,
2018-02-16,22:34:16,KRW-ETC,limit,38570.0,bid,0.83043777,32029.0,
2018-02-16,17:00:57,KRW-ETC,limit,37050.0,ask,1.73163146,64156.0,
